City ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
459,Tessalit,ML,20.1986,1.0114,77.27,13,0,11.63,clear sky
460,Matagami,CA,49.7502,-77.6328,21.31,35,20,12.66,few clouds
461,Nouadhibou,MR,20.931,-17.0347,71.58,68,0,18.41,clear sky
462,Ternate,ID,0.8,127.4,80.74,81,99,4.09,overcast clouds
463,Dwarka,IN,22.2394,68.9678,76.62,73,0,10.67,clear sky
464,Itaituba,BR,-4.2761,-55.9836,86.16,70,20,5.75,moderate rain
465,Baruun-Urt,MN,46.6806,113.2792,28.65,60,100,8.34,overcast clouds
466,Salalah,OM,17.0151,54.0924,74.16,47,0,2.3,clear sky
467,Talara,PE,-4.5772,-81.2719,83.16,61,0,12.66,clear sky
468,Sarakhs,IR,36.5449,61.1577,59.29,62,100,1.9,overcast clouds
469,Alenquer,BR,-1.9417,-54.7383,74.32,95,100,3.4,overcast clouds
470,Ginir,ET,7.1333,40.7,61.12,42,95,4.63,overcast clouds
471,Saint-Francois,FR,46.4154,3.9054,50.41,66,100,13.8,overcast clouds
472,Itoman,JP,26.1247,127.6694,65.17,77,40,4.61,scattered clouds
473,Funtua,NG,11.5233,7.3081,80.04,19,47,9.93,scattered clouds
474,Omboue,GA,-1.5746,9.2618,79.25,89,100,6.2,light rain
475,Bagdarin,RU,54.4333,113.6,-4.29,91,100,4.21,overcast clouds
476,Sembakung,ID,3.8167,117.25,73.83,99,91,0.47,overcast clouds
477,Pemberton,CA,50.3164,-122.8027,41.36,93,100,5.03,overcast clouds
478,Izberbash,RU,42.5696,47.8645,35.65,87,100,14.79,overcast clouds
479,Beidao,CN,34.5686,105.8933,55.51,76,99,3.09,overcast clouds
480,Kikwit,CD,-5.041,18.8162,75.9,85,98,2.39,overcast clouds
481,Burias,PH,11.4463,122.5497,74.93,95,94,1.01,overcast clouds
482,Knysna,ZA,-34.0363,23.0471,72.52,91,100,5.84,light rain
483,Dire,ML,12.2833,-10.9667,90.34,11,35,3.31,scattered clouds
484,Coxim,BR,-18.5067,-54.76,87.58,59,100,7.63,overcast clouds
485,Yeysk,RU,46.6989,38.2792,29.66,75,100,20.94,overcast clouds
486,Buchanan,LR,5.8808,-10.0467,80.4,84,89,6.82,overcast clouds
487,General Roca,AR,-39.0333,-67.5833,78.67,21,0,10.31,clear sky
488,Vagay,RU,57.9375,69.0217,-18.74,100,94,2.95,overcast clouds
489,Sao Jose Da Coroa Grande,BR,-8.8978,-35.1478,81.68,67,56,7.7,broken clouds
490,Haukipudas,FI,65.1765,25.3523,30.25,93,58,4.36,broken clouds
491,Krasnoarmeysk,RU,51.0239,45.6969,10.74,96,98,11.16,overcast clouds
492,Nyurba,RU,63.2842,118.3319,-19.95,100,97,1.43,overcast clouds
493,Suoyarvi,RU,62.0833,32.35,32.97,90,100,5.84,overcast clouds
494,Kollam,IN,8.8833,76.6,78.22,80,9,4.32,clear sky
495,Shimoda,JP,34.6667,138.95,51.1,65,1,17.94,clear sky
496,Bantou,CN,26.2151,117.4893,62.02,81,0,1.88,clear sky
497,Lamas,PE,-6.4167,-76.5333,82.87,74,83,3.22,broken clouds
498,Porto Novo,BJ,6.4965,2.6036,83.64,78,55,11.07,broken clouds
499,Road Town,VG,18.4167,-64.6167,82.44,61,20,16.11,few clouds
500,Arica,CL,-18.475,-70.3042,81.95,60,0,16.11,clear sky
501,Abu Samrah,SY,35.3029,37.1841,39.97,73,96,19.57,overcast clouds
502,Yenagoa,NG,4.9247,6.2642,80.42,84,97,5.75,moderate rain
503,Lugazi,UG,0.3772,32.9197,66.87,86,100,2.15,overcast clouds
504,Mackay,AU,-21.15,149.2,76.68,94,75,9.22,broken clouds
505,Marinette,US,45.1,-87.6307,26.69,43,40,11.5,scattered clouds
506,Carutapera,BR,-1.195,-46.02,75.0,95,100,6.64,overcast clouds
507,Chicama,PE,-7.8447,-79.1469,70.34,56,23,11.18,few clouds
508,Atar,MR,20.5169,-13.0499,77.94,6,0,9.08,clear sky
509,Guerrero Negro,MX,27.9769,-114.0611,72.16,17,0,17.81,clear sky
510,Liuhe,CN,42.2401,125.7172,31.8,49,98,3.49,overcast clouds
511,Puerto Penasco,MX,31.3167,-113.5333,66.9,18,0,7.0,clear sky
512,Powell River,CA,49.8496,-124.5361,41.27,93,100,10.36,mist
513,Tevriz,RU,57.509,72.4042,-15.02,100,97,2.95,overcast clouds
514,Butterworth,MY,5.3991,100.3638,82.44,93,20,5.01,few clouds
515,Chiredzi,ZW,-21.05,31.6667,76.64,52,54,5.66,broken clouds
516,Manhuacu,BR,-20.2581,-42.0336,76.35,80,34,3.91,scattered clouds
517,Nhulunbuy,AU,-12.2333,136.7667,81.21,89,40,4.61,scattered clouds
518,Dzhebariki-Khaya,RU,62.2167,135.8,-22.2,100,88,2.59,overcast clouds
519,Gannan,CN,47.9147,123.5031,25.05,63,96,6.89,overcast clouds
520,Felanitx,ES,39.4696,3.1483,56.01,88,100,2.68,overcast clouds
521,Hambantota,LK,6.1241,81.1185,78.53,81,30,5.57,scattered clouds
522,Gladstone,AU,-23.85,151.25,73.33,83,40,8.05,scattered clouds
523,Las Cruces,US,32.3123,-106.7783,48.0,70,75,8.05,broken clouds
524,Dunedin,NZ,-45.8742,170.5036,57.79,75,100,7.0,overcast clouds
525,Tuatapere,NZ,-46.1333,167.6833,55.42,86,99,11.27,overcast clouds
526,Hay River,CA,60.8156,-115.7999,6.78,61,75,9.22,broken clouds
527,Camana,PE,-16.6228,-72.7111,76.19,75,66,7.81,broken clouds
528,Sao Filipe,CV,14.8961,-24.4956,73.9,65,47,11.41,scattered clouds
529,Hirado,JP,33.3597,129.5531,58.39,84,93,7.4,overcast clouds
530,Rudnichnyy,RU,59.617,52.4703,4.57,97,100,4.7,overcast clouds
531,Thinadhoo,MV,0.5333,72.9333,82.27,71,6,1.83,clear sky
532,San Quintin,MX,30.4833,-115.95,63.97,39,24,6.4,few clouds
533,Denpasar,ID,-8.65,115.2167,78.46,88,20,4.61,few clouds
534,Schruns,AT,47.0709,9.9475,35.06,100,100,9.44,overcast clouds
535,Burns Lake,CA,54.2331,-125.7533,38.62,76,31,7.2,scattered clouds
536,Muros,ES,42.7762,-9.0603,48.09,90,50,10.96,scattered clouds
537,Xuddur,SO,4.1213,43.8894,80.85,26,99,12.75,overcast clouds
538,Henties Bay,NA,-22.116,14.2845,67.53,83,61,6.96,broken clouds
539,Asyut,EG,27.181,31.1837,55.58,33,9,13.27,clear sky
540,Talaya,RU,61.3833,152.75,-11.87,100,100,1.41,overcast clouds
541,Hervey Bay,AU,-25.2986,152.8535,75.02,74,85,17.63,overcast clouds
542,Kannur,IN,11.8675,75.3576,75.99,87,0,4.05,clear sky
543,Fayaoue,NC,-20.65,166.5333,81.0,78,20,12.08,few clouds
544,Sisimiut,GL,66.9395,-53.6735,-4.34,96,50,6.4,scattered clouds
545,Berdigestyakh,RU,62.0989,126.6992,-14.35,100,100,0.74,overcast clouds
546,Port Shepstone,ZA,-30.7414,30.455,74.21,85,8,14.23,clear sky
547,Tura,IN,25.5198,90.2201,68.23,26,18,1.54,few clouds
548,Leshukonskoye,RU,64.8989,45.7622,27.34,96,98,6.71,overcast clouds
549,Natal,BR,-5.795,-35.2094,86.22,62,0,14.97,clear sky
550,Tsaratanana,MG,-16.7833,47.65,72.99,94,100,2.04,moderate rain
551,Kautokeino,NO,69.0125,23.0412,17.26,89,100,4.03,overcast clouds
552,Batemans Bay,AU,-35.7167,150.1833,63.1,91,87,3.2,overcast clouds
553,Asilah,MA,35.465,-6.0348,57.16,90,100,9.55,light rain
554,Tecoanapa,MX,16.5167,-98.75,85.37,51,17,11.01,few clouds
555,Ribeira Brava,PT,32.65,-17.0667,64.0,63,99,1.28,overcast clouds
556,Chapais,CA,49.7834,-74.8492,20.98,63,100,6.31,overcast clouds
557,Walvis Bay,NA,-22.9575,14.5053,68.95,77,13,3.44,few clouds
558,Moranbah,AU,-22.0016,148.0466,74.84,78,94,20.56,overcast clouds
559,Avdon,RU,54.6667,55.7167,-2.76,84,0,2.24,clear sky
560,Huaidian,CN,33.4333,115.0333,56.1,76,12,8.55,few clouds
561,Dan Khun Thot,TH,15.2085,101.7714,81.46,45,5,3.67,clear sky
562,Mitsamiouli,KM,-11.3847,43.2844,82.45,74,100,9.98,overcast clouds
563,Vep,HU,47.2304,16.7225,24.37,40,0,4.41,clear sky
564,Constitucion,CL,-35.3333,-72.4167,68.86,56,0,7.16,clear sky
565,Madang,PG,-5.2246,145.7966,74.44,93,100,4.12,overcast clouds
566,San Vicente,AR,-26.6167,-54.1333,65.5,99,100,4.76,light rain
567,Bonavista,CA,48.6499,-53.1147,32.2,64,100,18.45,overcast clouds
568,Nerkunram,IN,12.69,79.8531,78.31,82,4,3.8,clear sky
569,Hami,CN,42.8,93.45,51.58,35,100,7.58,overcast clouds
570,Kabompo,ZM,-13.5927,24.2008,65.62,97,67,4.59,broken clouds
571,Buraydah,SA,26.326,43.975,70.25,22,94,11.23,overcast clouds
572,Las Vegas,US,36.175,-115.1372,60.28,12,0,9.22,clear sky
573,Yaan,NG,7.3833,8.5667,91.04,37,34,6.13,light rain
574,Samana,DO,19.2056,-69.3369,88.02,66,20,11.5,few clouds
575,Kodinsk,RU,58.6881,99.1844,-7.98,100,100,1.57,overcast clouds
576,Sayyan,YE,15.1718,44.3244,59.81,35,84,1.39,broken clouds
577,Raudeberg,NO,61.9875,5.1352,48.87,63,8,9.28,clear sky
578,Flinders,AU,-34.5833,150.8552,63.18,91,90,5.99,light rain
579,Korla,CN,41.7597,86.1469,49.35,31,49,1.99,scattered clouds
580,Oranjemund,NA,-28.55,16.4333,75.22,63,42,8.86,scattered clouds
581,Saint Anthony,US,45.0205,-93.218,13.01,53,100,8.01,overcast clouds
582,Agua Branca,BR,-5.8922,-42.6361,79.41,88,97,2.64,overcast clouds
583,Sete,FR,43.4018,3.6966,53.64,88,100,25.88,light rain
584,Jambi,ID,-1.6,103.6167,72.61,99,96,2.15,moderate rain
585,Katubao,PH,5.8892,124.8294,80.51,81,93,4.23,overcast clouds
586,Kibre Mengist,ET,5.8833,38.9833,59.97,46,99,1.66,overcast clouds
587,Tete,MZ,-16.1564,33.5867,77.14,88,75,0.0,broken clouds
588,Christchurch,NZ,-43.5333,172.6333,67.95,51,100,6.91,overcast clouds
589,Tieli,CN,46.95,128.05,7.02,99,97,3.4,overcast clouds
590,San Isidro,PE,-12.1167,-77.05,77.5,76,0,6.91,clear sky
591,Male,MV,4.1748,73.5089,82.35,78,20,4.61,few clouds
592,Viedma,AR,-40.8135,-62.9967,75.74,27,0,5.57,clear sky
593,Kidal,ML,18.4411,1.4078,82.0,10,0,9.78,clear sky
594,Fabiansebestyen,HU,46.6833,20.4667,29.17,40,0,8.12,clear sky
595,Merrill,US,45.1805,-89.6835,16.63,49,40,23.02,scattered clouds
596,Odweyne,SO,9.4092,45.064,72.55,58,100,3.58,overcast clouds
597,Ulaangom,MN,49.9811,92.0667,8.29,89,100,5.44,overcast clouds
598,Tabou,CI,4.423,-7.3528,80.17,87,79,8.12,broken clouds
599,Lockport,US,41.5895,-88.0578,32.0,67,0,15.01,clear sky
600,Luwuk,ID,-0.9516,122.7875,78.28,88,96,1.74,overcast clouds
601,Cap Malheureux,MU,-19.9842,57.6142,77.47,87,9,14.56,clear sky
602,Basco,PH,20.4487,121.9702,73.67,84,99,23.62,overcast clouds
603,Lorengau,PG,-2.0226,147.2712,80.44,77,100,3.02,overcast clouds
604,Kieta,PG,-6.2167,155.6333,77.23,75,11,1.45,few clouds
605,Tabas,IR,33.5959,56.9244,77.99,23,100,7.94,overcast clouds
606,Tooele,US,40.5308,-112.2983,35.26,60,0,5.75,clear sky
607,Kondinskoye,RU,59.6481,67.41,-19.39,100,87,4.56,overcast clouds
608,Ippy,CF,6.2679,21.2247,75.99,71,100,7.11,overcast clouds
609,Tapes,BR,-30.6733,-51.3958,68.59,77,100,13.24,overcast clouds
610,Fairbanks,US,64.8378,-147.7164,15.93,52,0,5.75,clear sky
611,Kainantu,PG,-6.2887,145.8655,59.65,97,100,1.23,overcast clouds
612,Okha,RU,53.5739,142.9478,10.83,96,100,7.11,overcast clouds
613,Vanderhoof,CA,54.0166,-124.0198,42.57,70,100,3.15,overcast clouds
614,Zaysan,KZ,47.4667,84.8667,21.38,96,99,0.6,overcast clouds
615,Plettenberg Bay,ZA,-34.0527,23.3716,71.04,92,100,6.62,light rain
616,Quatre Cocos,MU,-20.2078,57.7625,78.91,85,44,12.35,light rain
617,Neyshabur,IR,36.2133,58.7958,65.8,37,100,14.58,overcast clouds
618,Sumbawanga,TZ,-7.9667,31.6167,67.8,82,40,0.0,scattered clouds
619,Bouca,CF,6.5105,18.2733,79.52,64,100,7.56,overcast clouds
620,Altamira,BR,-3.2033,-52.2064,84.29,74,100,2.3,overcast clouds
621,Axim,GH,4.8699,-2.2405,81.9,80,45,7.67,scattered clouds
622,Meulaboh,ID,4.1363,96.1285,76.91,90,94,4.36,overcast clouds
623,Vila,PT,42.0304,-8.1588,36.48,88,34,3.76,scattered clouds
624,Kichera,RU,55.9375,110.0997,-2.79,86,85,6.55,overcast clouds
625,Zabid,YE,14.1951,43.3152,77.95,70,50,3.71,scattered clouds
626,Puerto Baquerizo Moreno,EC,-0.9,-89.6,81.59,83,40,6.91,scattered clouds
627,Jumla,NP,29.2747,82.1838,37.58,63,0,6.35,clear sky
628,Waingapu,ID,-9.6567,120.2641,78.73,86,44,3.78,scattered clouds
629,Ryotsu,JP,38.0833,138.4333,46.22,72,6,5.35,clear sky
630,Montbrison,FR,45.6667,4.0833,50.34,68,100,12.8,overcast clouds
631,Tanete,ID,-3.9443,119.7848,76.68,94,100,2.24,moderate rain
632,Lethem,GY,3.3803,-59.7968,91.17,45,93,11.86,overcast clouds
633,Lappeenranta,FI,61.0587,28.1887,32.05,86,0,4.61,clear sky
634,Perth,AU,-31.9333,115.8333,74.19,87,0,1.14,clear sky
635,Ornskoldsvik,SE,63.2909,18.7153,29.35,100,73,3.44,broken clouds
636,Boddam,GB,57.4667,-1.7833,45.43,86,93,35.52,overcast clouds
637,Paredon,MX,16.0333,-93.8667,86.25,56,0,10.27,clear sky
638,Kroya,ID,-7.6331,109.2461,74.91,94,100,7.29,overcast clouds
639,Davila,PH,18.4726,120.5763,76.98,87,30,16.46,scattered clouds
640,Dourados,BR,-22.2211,-54.8056,73.45,91,100,4.59,moderate rain
641,Argentan,FR,48.75,-0.0167,45.95,91,93,15.01,overcast clouds
642,Nemuro,JP,43.3236,145.575,34.09,96,100,11.74,light snow
643,Prince George,CA,53.9166,-122.753,31.44,86,75,21.85,broken clouds
644,Port-Gentil,GA,-0.7193,8.7815,73.36,100,75,25.32,thunderstorm with heavy rain
645,Uyuni,BO,-20.4597,-66.825,61.86,38,100,13.22,overcast clouds
646,Chara,RU,56.9064,118.2631,-11.63,84,51,1.81,broken clouds
647,Ust-Kuyga,RU,70.0167,135.6,-7.33,100,100,1.07,overcast clouds
648,Morros,BR,-9.4467,-46.3003,80.13,75,100,2.28,overcast clouds
649,Ellisras,ZA,-23.6649,27.7443,72.21,48,7,7.9,clear sky
650,Tocantins,BR,-10.5,-48.0,77.23,90,100,1.16,overcast clouds
651,Channel-Port Aux Basques,CA,47.5702,-59.1367,28.67,64,100,11.48,overcast clouds
652,Mombetsu,JP,44.3525,143.3525,34.41,94,100,5.03,snow
653,Hofn,IS,64.2539,-15.2082,40.35,92,100,9.4,moderate rain
654,Fort-Shevchenko,KZ,44.5086,50.263,36.7,98,100,11.77,overcast clouds
655,Bunia,CD,1.5667,30.25,71.82,42,98,4.07,overcast clouds
656,Alanya,TR,36.5438,31.9998,40.41,50,9,9.08,clear sky
657,Manyana,BW,-23.4,21.7167,75.47,40,14,11.27,few clouds
658,Kalur Kot,PK,32.1564,71.2594,71.85,41,53,2.26,broken clouds
659,Gusau,NG,12.1628,6.6614,87.06,16,44,11.59,scattered clouds
660,Karasburg,NA,-28.0167,18.75,74.97,63,87,11.92,overcast clouds
661,Camopi,GF,3.1655,-52.3158,77.43,95,94,3.87,overcast clouds
662,Thenzawl,IN,23.3167,92.75,56.57,42,99,2.75,overcast clouds
663,Cliza,BO,-17.6,-65.9333,62.49,64,95,5.84,overcast clouds
664,Petawawa,CA,45.9001,-77.3328,28.27,72,100,4.0,overcast clouds
665,Zhezkazgan,KZ,47.8043,67.7144,31.23,97,100,5.64,overcast clouds
666,Warmbad,NA,-28.45,18.7333,75.09,70,93,9.91,light rain
667,Chuguyevka,RU,44.1653,133.8633,24.93,96,98,4.34,light snow
668,Bouar,CF,5.934,15.596,72.88,67,100,4.7,overcast clouds
669,Bhadrachalam,IN,17.6667,80.8833,75.88,54,5,4.09,clear sky
670,Chitral,PK,35.8462,71.7858,48.25,61,100,5.19,overcast clouds
671,Manzanillo,CU,20.3433,-77.1167,87.58,49,45,14.45,scattered clouds
672,Ati,TD,13.2154,18.3353,83.07,16,54,10.98,broken clouds
673,Sao Joao Da Barra,BR,-21.6403,-41.0511,80.2,80,0,15.41,clear sky
674,Kilindoni,TZ,-7.9139,39.6668,81.46,75,92,14.94,overcast clouds
675,Puro,PH,12.4841,123.3827,77.67,89,72,5.06,broken clouds
676,Bismarck,US,46.8083,-100.7837,9.46,47,0,20.71,clear sky
677,Luganville,VU,-15.5333,167.1667,80.02,82,47,3.13,scattered clouds
678,Kamsack,CA,51.5667,-101.9009,-3.95,85,81,12.3,broken clouds
679,Zhangjiakou,CN,40.81,114.8794,37.0,53,100,6.02,light rain
680,Bubaque,GW,11.2833,-15.8333,76.08,74,2,12.86,clear sky
681,Tomatlan,MX,19.9333,-105.25,87.73,33,0,10.87,clear sky
682,Horodyshche,UA,49.2849,31.4451,19.45,84,38,9.31,scattered clouds
683,Bandarban,BD,22.1965,92.2262,64.29,47,79,2.39,broken clouds
684,Cusuna,HN,15.85,-85.2333,89.74,41,0,12.88,clear sky
685,Shunyi,CN,40.125,116.6453,46.35,36,0,2.24,clear sky
686,Saldanha,ZA,-33.0117,17.9442,71.6,76,95,4.56,overcast clouds
687,Tomball,US,30.0972,-95.6161,61.57,60,72,8.99,broken clouds
